university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
University of Exeter,Exeter,Multiple Science Departments,MSci,Natural Sciences,4 Years,AAB at A-Level including at least two science/maths subjects.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/msci-natural-sciences/
University of Exeter,Exeter,Multiple Science Departments,BSc,Natural Sciences with Foundation Year,4 Years,BCC at A-Level. Two sciences preferred. Foundation year included.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-natural-sciences-with-foundation-year/
University of Exeter,Exeter,College of Medicine and Health,BSc,Neuroscience,3 Years,ABB at A-Level including Biology.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-neuroscience/
University of Exeter,Exeter,"Department of Sociology, Philosophy and Anthropology",BA,Philosophy,3 Years,BBB at A-Level.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-philosophy/
University of Exeter,Exeter,Department of Philosophy / Politics,BA,Philosophy and Politics,3 Years,BBB at A-Level.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-philosophy-and-politics/
University of Exeter,Exeter,Department of Philosophy / Sociology,BA,Philosophy and Sociology,3 Years,BBB at A-Level.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-philosophy-and-sociology/
University of Exeter,Exeter,Department of Philosophy / Modern Languages,BA,Philosophy and Modern Languages,4 Years,BBB at A-Level. A modern language preferred.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-philosophy-and-modern-languages/
University of Exeter,Exeter,Department of Philosophy / Theology,BA,"Philosophy, Religion and Ethics",3 Years,BBB at A-Level.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-philosophy-religion-and-ethics/
University of Exeter,Exeter,Multiple Departments,BA,"Politics, Philosophy and Economics",3 Years,"AAB at A-Level. Mathematics, Economics or Politics preferred.",IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-politics-philosophy-and-economics/
University of Exeter,Exeter,Department of Theology,BA,"Religion, Culture and Society",3 Years,BBB at A-Level.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-religion-culture-and-society/
University of Exeter,Exeter,Department of Physics and Astronomy,BSc,Physics,3 Years,ABB at A-Level including Physics and Mathematics.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-physics/
University of Exeter,Exeter,Department of Physics and Astronomy,MPhys,Physics,4 Years,AAB at A-Level including Physics and Mathematics.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/mphys-physics/
University of Exeter,Exeter,Department of Physics and Astronomy,BSc,Physics with Foundation Year,4 Years,BCC at A-Level including Physics and Mathematics. Foundation year.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-physics-with-foundation-year/
University of Exeter,Exeter,Department of Physics and Astronomy,BSc,Physics with Astrophysics,3 Years,ABB at A-Level including Physics and Mathematics.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-physics-with-astrophysics/
University of Exeter,Exeter,Department of Physics and Astronomy,MPhys,Physics with Astrophysics,4 Years,AAB at A-Level including Physics and Mathematics.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/mphys-physics-with-astrophysics/
University of Exeter,Exeter,Department of Physics and Astronomy,BSc,Physics with Biophysics,3 Years,"ABB at A-Level including Physics, Mathematics and Biology.",IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-physics-with-biophysics/
University of Exeter,Exeter,Department of Physics and Astronomy,MPhys,Physics with Biophysics,4 Years,"AAB at A-Level including Physics, Mathematics and Biology.",IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/mphys-physics-with-biophysics/
University of Exeter,Exeter,Department of Physics and Astronomy,BSc,Physics with Quantum Technology,3 Years,ABB at A-Level including Physics and Mathematics.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-physics-with-quantum-technology/
University of Exeter,Exeter,Department of Physics and Astronomy,MPhys,Physics with Quantum Technology,4 Years,AAB at A-Level including Physics and Mathematics.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/mphys-physics-with-quantum-technology/
University of Exeter,Exeter,Department of Physics and Astronomy,BSc,Theoretical Physics,3 Years,AAB at A-Level including Physics and Mathematics.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-theoretical-physics/
University of Exeter,Exeter,Department of Physics and Astronomy,MPhys,Theoretical Physics,4 Years,AAA at A-Level including Physics and Mathematics.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/mphys-theoretical-physics/
University of Exeter,Exeter,Department of Politics,BA,Politics,3 Years,ABB at A-Level. History or Social Sciences preferred.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-politics/
University of Exeter,Exeter,Department of Politics (Cornwall),BA,Global Politics (Cornwall),3 Years,ABB at A-Level. Penryn Campus.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-global-politics-cornwall/
University of Exeter,Exeter,Department of Politics,BA,International Relations,3 Years,ABB at A-Level. History or Social Sciences preferred.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-international-relations/
University of Exeter,Exeter,Department of Politics / Modern Languages,BA,International Relations and Modern Languages,4 Years,ABB at A-Level including a modern language.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-international-relations-and-modern-languages/
University of Exeter,Exeter,Department of Politics (Cornwall),BSc,Politics and Business (Cornwall),3 Years,ABB at A-Level.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-politics-and-business-cornwall/
University of Exeter,Exeter,Department of Politics,BSc,Politics and International Relations,3 Years,ABB at A-Level.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-politics-and-international-relations/
University of Exeter,Exeter,Department of Politics (Cornwall),BA,Politics and International Relations (Cornwall),3 Years,ABB at A-Level. Penryn Campus.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-politics-and-international-relations-cornwall/
University of Exeter,Exeter,Department of Politics / Sociology,BA,Politics and Sociology,3 Years,ABB at A-Level.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-politics-and-sociology/
University of Exeter,Exeter,Department of Psychology,BSc,Psychology,3 Years,"ABB at A-Level. Psychology, Biology or Mathematics preferred.",IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-psychology/
University of Exeter,Exeter,Department of Psychology,MSci,Applied Psychology (Clinical),4 Years,AAB at A-Level. Psychology preferred.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/msci-applied-psychology/
University of Exeter,Exeter,"Department of Sociology, Philosophy and Anthropology",BA,Sociology,3 Years,BBB at A-Level. Sociology or Social Sciences preferred.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-sociology/
University of Exeter,Exeter,"Department of Sociology, Philosophy and Anthropology",BSc,Sociology,3 Years,BBB at A-Level.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-sociology/
University of Exeter,Exeter,Department of Sport and Health Sciences,BSc,Exercise and Sport Sciences,3 Years,"BBB at A-Level. Physical Education, Biology or Psychology preferred.",IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-exercise-and-sport-sciences/
University of Exeter,Exeter,Department of Theology and Religion,BA,Theology and Religion,3 Years,BBB at A-Level. Religious Studies or Philosophy preferred.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-theology-and-religion/
University of Exeter,Exeter,University of Exeter Business School,MBA,One Planet MBA,1 Year,Good honours degree plus minimum 3 years professional work experience. GMAT/GRE desirable.,IELTS 6.5 overall (min 6.0 per component). GMAT 550+ recommended,"UK: £34,500/year | International: £34,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/business/one-planet-mba/
University of Exeter,Exeter,University of Exeter Business School,MSc,Accounting and Finance,1 Year,"Good 2:1 or above in Accounting, Finance or related.",IELTS 6.5 overall (min 6.0 per component),"UK: £21,000/year | International: £30,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/accounting/accounting_finance/
University of Exeter,Exeter,University of Exeter Business School,MSc,Finance,1 Year,"Good 2:1 or above in Finance, Economics or a quantitative discipline.",IELTS 6.5 overall (min 6.0 per component),"UK: £21,000/year | International: £30,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/finance/fafm/
University of Exeter,Exeter,University of Exeter Business School,MSc,Finance and Investment,1 Year,"Good 2:1 or above in Finance, Economics or Mathematics.",IELTS 6.5 overall (min 6.0 per component),"UK: £21,000/year | International: £30,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/finance/finance_investment/
University of Exeter,Exeter,University of Exeter Business School,MSc,Finance and Data Science,1 Year,"Good 2:1 or above in Finance, Mathematics, Statistics or Computer Science.",IELTS 6.5 overall (min 6.0 per component),"UK: £21,000/year | International: £30,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/finance/finance_data_science/
University of Exeter,Exeter,University of Exeter Business School,MSc,Finance and Management,1 Year,"Good 2:1 or above in Finance, Business or Management.",IELTS 6.5 overall (min 6.0 per component),"UK: £21,000/year | International: £30,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/finance/finance_management/
University of Exeter,Exeter,University of Exeter Business School,MRes,Finance (Pathway to PhD),1 Year,"Good 2:1 or above in Finance, Economics or a quantitative discipline. Research ambition required.",IELTS 6.5 overall (min 6.0 per component),"UK: £18,500/year | International: £26,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/finance/finance-pathway-phd/
University of Exeter,Exeter,University of Exeter Business School,MSc,Financial Technology (Fintech),1 Year,"Good 2:1 or above in Finance, Computer Science, Economics or Mathematics.",IELTS 6.5 overall (min 6.0 per component),"UK: £21,000/year | International: £30,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/economics/fintech/
University of Exeter,Exeter,University of Exeter Business School,MSc,Sustainable Finance and Climate Change,1 Year,"Good 2:1 or above in Finance, Economics, Business or Environmental Sciences.",IELTS 6.5 overall (min 6.0 per component),"UK: £21,000/year | International: £30,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/finance/sustainable-finance-climate/
University of Exeter,Exeter,University of Exeter Business School,MSc,Business Analytics,1 Year,"Good 2:1 or above in Business, Mathematics, Statistics or Computer Science.",IELTS 6.5 overall (min 6.0 per component),"UK: £18,500/year | International: £26,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/business/business_analytics/
University of Exeter,Exeter,University of Exeter Business School,MSc,Business and Management,1 Year,Good 2:1 or above in any discipline.,IELTS 6.5 overall (min 6.0 per component),"UK: £16,500/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/business/business-management/
University of Exeter,Exeter,University of Exeter Business School,MSc,Digital Marketing,1 Year,Good 2:1 or above in any discipline.,IELTS 6.5 overall (min 6.0 per component),"UK: £16,500/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/business/digital_marketing/
University of Exeter,Exeter,University of Exeter Business School,MSc,Human Resource Management,1 Year,Good 2:1 or above in any discipline.,IELTS 6.5 overall (min 6.0 per component),"UK: £16,500/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/business/hrm/
University of Exeter,Exeter,University of Exeter Business School,MSc,Innovation and Entrepreneurship,1 Year,Good 2:1 or above in any discipline.,IELTS 6.5 overall (min 6.0 per component),"UK: £16,500/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/business/innovation-entrepreneurship/
University of Exeter,Exeter,University of Exeter Business School,MSc,International Business,1 Year,Good 2:1 or above in any discipline.,IELTS 6.5 overall (min 6.0 per component),"UK: £16,500/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/business/international_business/
University of Exeter,Exeter,University of Exeter Business School,MSc,International Business and Strategy,1 Year,Good 2:1 or above in any discipline.,IELTS 6.5 overall (min 6.0 per component),"UK: £16,500/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/business/international-business-strategy/
University of Exeter,Exeter,University of Exeter Business School,MSc,Management,1 Year,Good 2:1 or above in any discipline.,IELTS 6.5 overall (min 6.0 per component),"UK: £16,500/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/business/management/
University of Exeter,Exeter,University of Exeter Business School,MRes,Management (Pathway to PhD),1 Year,Good 2:1 or above in any discipline. Strong research interest required.,IELTS 6.5 overall (min 6.0 per component),"UK: £18,500/year | International: £26,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/business/managementmres/
University of Exeter,Exeter,University of Exeter Business School,MSc,Marketing,1 Year,Good 2:1 or above in any discipline.,IELTS 6.5 overall (min 6.0 per component),"UK: £16,500/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/business/marketing/
University of Exeter,Exeter,University of Exeter Business School,MSc,Marketing and Business Analytics,1 Year,"Good 2:1 or above in Business, Marketing, Mathematics or Statistics.",IELTS 6.5 overall (min 6.0 per component),"UK: £18,500/year | International: £26,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/business/marketing-business-analytics/
University of Exeter,Exeter,University of Exeter Business School,MSc,Marketing Management,1 Year,Good 2:1 or above in any discipline.,IELTS 6.5 overall (min 6.0 per component),"UK: £16,500/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/business/marketing-management/
University of Exeter,Exeter,University of Exeter Business School,MSc,Sustainable Business Management,1 Year,Good 2:1 or above in any discipline.,IELTS 6.5 overall (min 6.0 per component),"UK: £16,500/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/business/sustainable-business/
University of Exeter,Exeter,University of Exeter Business School,MSc,Sustainable Business Management: Environment,1 Year,"Good 2:1 or above in Business, Environmental Sciences or related.",IELTS 6.5 overall (min 6.0 per component),"UK: £16,500/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/business/sustainable-business-environment/
University of Exeter,Exeter,University of Exeter Business School,MSc,Sustainable Business Management: Tourism,1 Year,"Good 2:1 or above in Business, Tourism or related.",IELTS 6.5 overall (min 6.0 per component),"UK: £16,500/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/business/sustainable-business-tourism/
University of Exeter,Exeter,University of Exeter Business School,MSc,Global Healthcare Management,1 Year,Good 2:1 or above in any discipline. Healthcare experience preferred.,IELTS 6.5 overall (min 6.0 per component),"UK: £16,500/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/medicine/global-healthcare-management/
University of Exeter,Exeter,University of Exeter Business School,MSc,Sports Management,1 Year,Good 2:1 or above in any discipline.,IELTS 6.5 overall (min 6.0 per component),"UK: £16,500/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/sport/management/
University of Exeter,Exeter,University of Exeter Business School,MSc,Economics,1 Year,Good 2:1 or above in Economics or a quantitative discipline.,IELTS 6.5 overall (min 6.0 per component),"UK: £14,000/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/economics/economics/
University of Exeter,Exeter,University of Exeter Business School,MSc,Economics (Behavioural Insights),1 Year,Good 2:1 or above in Economics or a quantitative social science.,IELTS 6.5 overall (min 6.0 per component),"UK: £14,000/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/economics/economics-behavioural-insights/
University of Exeter,Exeter,University of Exeter Business School,MSc,Economics (Environmental Policy),1 Year,Good 2:1 or above in Economics or a quantitative social science.,IELTS 6.5 overall (min 6.0 per component),"UK: £14,000/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/economics/economics-environmental-policy/
University of Exeter,Exeter,University of Exeter Business School,MSc,Economics (International Development),1 Year,Good 2:1 or above in Economics or a quantitative social science.,IELTS 6.5 overall (min 6.0 per component),"UK: £14,000/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/economics/economics-development-economics/
University of Exeter,Exeter,University of Exeter Business School,MRes,Economics (Pathway to PhD),1 Year,Good 2:1 or above in Economics. Strong quantitative skills required.,IELTS 6.5 overall (min 6.0 per component),"UK: £14,000/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/economics/mres_economics-phd/
University of Exeter,Exeter,University of Exeter Business School,MSc,Financial Economics,1 Year,"Good 2:1 or above in Economics, Finance or Mathematics.",IELTS 6.5 overall (min 6.0 per component),"UK: £14,000/year | International: £24,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/economics/financial_economics/
University of Exeter,Exeter,Department of Computer Science,MSc,Advanced Computer Science,1 Year,"Good 2:1 or above in Computer Science, Software Engineering or related.",IELTS 6.5 overall (min 6.0 per component),"UK: £15,500/year | International: £26,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/computerscience/compscimsc/
University of Exeter,Exeter,Department of Computer Science,MSc,Advanced Computer Science with Business,1 Year,Good 2:1 or above in Computer Science or Engineering.,IELTS 6.5 overall (min 6.0 per component),"UK: £15,500/year | International: £26,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/computerscience/compscibusmsc/
University of Exeter,Exeter,Department of Computer Science,MSc,Advanced Data Science,1 Year,"Good 2:1 or above in Computer Science, Mathematics, Statistics or related.",IELTS 6.5 overall (min 6.0 per component),"UK: £15,500/year | International: £26,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/datascience/advanced-data-science/
University of Exeter,Exeter,Department of Computer Science,MSc,Artificial Intelligence,1 Year,"Good 2:1 or above in Computer Science, Engineering or Mathematics.",IELTS 6.5 overall (min 6.0 per component),"UK: £15,500/year | International: £26,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/computerscience/artificial-intelligence/
University of Exeter,Exeter,Department of Computer Science,MSc,Artificial Intelligence for the Environment,1 Year,"Good 2:1 or above in Computer Science, Environmental Science, or related.",IELTS 6.5 overall (min 6.0 per component),"UK: £15,500/year | International: £26,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/computerscience/artificial-intelligence-environment/
University of Exeter,Exeter,Department of Computer Science,MSc,Computer Science,1 Year,Good 2:1 or above in Computer Science or related. Conversion available for non-CS graduates.,IELTS 6.5 overall (min 6.0 per component),"UK: £15,500/year | International: £26,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/computerscience/computer-science/
University of Exeter,Exeter,Department of Computer Science,MSc,Cyber Security Analytics,1 Year,"Good 2:1 or above in Computer Science, Mathematics or Engineering.",IELTS 6.5 overall (min 6.0 per component),"UK: £15,500/year | International: £26,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/computerscience/cyber-security/
University of Exeter,Exeter,Department of Computer Science,MSc,Data Science,1 Year,Good 2:1 or above in a quantitative discipline.,IELTS 6.5 overall (min 6.0 per component),"UK: £15,500/year | International: £26,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/datascience/datascimsc/
University of Exeter,Exeter,Department of Computer Science,MSc,Generative Artificial Intelligence,1 Year,"Good 2:1 or above in Computer Science, Mathematics or Engineering.",IELTS 6.5 overall (min 6.0 per component),"UK: £15,500/year | International: £26,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/computerscience/generative-ai/
University of Exeter,Exeter,Department of Computer Science,MSc,Human Centred Artificial Intelligence,1 Year,"Good 2:1 or above in Computer Science, Psychology, Design or related.",IELTS 6.5 overall (min 6.0 per component),"UK: £15,500/year | International: £26,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/computerscience/human-centred-ai/
University of Exeter,Exeter,Department of Mathematics,MSc,Applied Data Science (Ecology and Evolution),1 Year,"Good 2:1 or above in Mathematics, Statistics, Biology or related.",IELTS 6.5 overall (min 6.0 per component),"UK: £12,500/year | International: £22,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/mathematics/appdataeco/
University of Exeter,Exeter,Department of Mathematics,MSc,Applied Data Science (Environment and Sustainability),1 Year,"Good 2:1 or above in Mathematics, Environmental Science or related.",IELTS 6.5 overall (min 6.0 per component),"UK: £12,500/year | International: £22,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/mathematics/appdataenv/
University of Exeter,Exeter,Department of Mathematics,MSc,Applied Data Science (Renewable Energy),1 Year,"Good 2:1 or above in Mathematics, Physics, Engineering or related.",IELTS 6.5 overall (min 6.0 per component),"UK: £12,500/year | International: £22,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/mathematics/appdatarenew/
University of Exeter,Exeter,Department of Mathematics,MSc,Applied Data Science and Modelling,1 Year,"Good 2:1 or above in Mathematics, Statistics or a quantitative discipline.",IELTS 6.5 overall (min 6.0 per component),"UK: £12,500/year | International: £22,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/mathematics/appdatamod/
University of Exeter,Exeter,Department of Mathematics,MSc,Applied Data Science and Statistics,1 Year,"Good 2:1 or above in Mathematics, Statistics or related.",IELTS 6.5 overall (min 6.0 per component),"UK: £12,500/year | International: £22,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/datascience/applieddatamsc/
University of Exeter,Exeter,Department of Mathematics,MSc,Mathematical Finance,1 Year,"Good 2:1 or above in Mathematics, Statistics or Physics.",IELTS 6.5 overall (min 6.0 per component),"UK: £12,500/year | International: £22,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/mathematics/finmathsmsc/
University of Exeter,Exeter,Department of Mathematics,MSc,Mathematics,1 Year,Good 2:1 or above in Mathematics or a closely related discipline.,IELTS 6.5 overall (min 6.0 per component),"UK: £12,500/year | International: £22,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/mathematics/mathsmsc/
University of Exeter,Exeter,Department of Mathematics,MSc,Statistics,1 Year,"Good 2:1 or above in Mathematics, Statistics or a quantitative discipline.",IELTS 6.5 overall (min 6.0 per component),"UK: £12,500/year | International: £22,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/mathematics/statistics/
University of Exeter,Exeter,Department of Mathematics,MSc,Weather and Climate Science,1 Year,"Good 2:1 or above in Mathematics, Physics or Meteorology.",IELTS 6.5 overall (min 6.0 per component),"UK: £12,500/year | International: £22,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/mathematics/weather/
University of Exeter,Exeter,Department of Mathematics,MSc,Biomedical Data and Artificial Intelligence,1 Year,"Good 2:1 or above in Mathematics, Computer Science, Biosciences or related.",IELTS 6.5 overall (min 6.0 per component),"UK: £12,500/year | International: £22,000/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/mathematics/mathmobiomed/
University of Exeter,Exeter,University of Exeter Law School,LLB,LLB Graduate Law,2 Years,Good honours degree (any discipline). Non-law graduates welcome.,IELTS 7.0 overall (min 6.5 per component),"UK: £14,000/year | International: £22,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/law/graduatellb/
University of Exeter,Exeter,University of Exeter Law School,LLM,LLM,1 Year,Good honours degree (2:1 or above) in Law or related.,IELTS 7.0 overall (min 6.5 per component),"UK: £14,000/year | International: £22,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/law/masteroflaws/
University of Exeter,Exeter,University of Exeter Law School,LLM,LLM in Commercial Law,1 Year,Good honours degree (2:1 or above) in Law.,IELTS 7.0 overall (min 6.5 per component),"UK: £14,000/year | International: £22,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/law/masteroflaws_commercial/
University of Exeter,Exeter,University of Exeter Law School,LLM,LLM in International Law,1 Year,Good honours degree (2:1 or above) in Law.,IELTS 7.0 overall (min 6.5 per component),"UK: £14,000/year | International: £22,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/law/masteroflaws_international/
University of Exeter,Exeter,University of Exeter Law School,LLM,LLM in International Commercial Law,1 Year,Good honours degree (2:1 or above) in Law.,IELTS 7.0 overall (min 6.5 per component),"UK: £14,000/year | International: £22,500/year",30-Jun-2026,https://www.exeter.ac.uk/study/postgraduate/courses/law/law-international-commercial/
